,Year,Month,MobileWeb_or_Web,Type_of_Customers?,Where_Are_They_comming_from?,Which_Place_in_India?,How_many_Landed_on_our_Page?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form_and_Completed_and_submited_the_form?
1307,2020,10,1,1,Came_From_Google,Dehradun,211395.0,106459.0,42093,28970
1308,2020,10,1,1,Came_From_Google,Indore,1462881.0,817929.0,494411,287063
1309,2020,10,1,1,Came_From_Google,Pune,482157.0,271644.0,117258,72534
1310,2020,10,1,1,Landed_on_the_page_Directly,Bangalore,723554.0,258170.0,82014,38737
1311,2020,10,1,1,Landed_on_the_page_Directly,Chennai,1489524.0,523355.0,213885,98073
1312,2020,10,1,1,Landed_on_the_page_Directly,Dehradun,755417.0,272951.0,77191,30212
1313,2020,10,1,1,Landed_on_the_page_Directly,Indore,3976986.0,1382946.0,758300,259789
1314,2020,10,1,1,Landed_on_the_page_Directly,Pune,4806348.0,1087659.0,504410,235511
1315,2020,10,1,1,Unidentified_Sources,Bangalore,74936.0,29818.0,7291,3461
1316,2020,10,1,1,Unidentified_Sources,Chennai,358762.0,106682.0,22199,8360
1317,2020,10,1,1,Unidentified_Sources,Dehradun,81643.0,37561.0,6912,3226
1318,2020,10,1,1,Unidentified_Sources,Indore,1462730.0,319911.0,113695,41508
1319,2020,10,1,1,Unidentified_Sources,Pune,395168.0,134414.0,32387,13711
1320,2020,11,0,0,Came_From_Google,Bangalore,0.0,0.0,39093,13822
1321,2020,11,0,0,Came_From_Google,Chennai,0.0,0.0,105012,44563
1322,2020,11,0,0,Came_From_Google,Dehradun,0.0,0.0,36085,15648
1323,2020,11,0,0,Came_From_Google,Indore,0.0,0.0,131950,50737
1324,2020,11,0,0,Came_From_Google,Pune,0.0,0.0,127014,23250
1325,2020,11,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,75257,22165
1326,2020,11,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,159537,61459
1327,2020,11,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,102808,30156
1328,2020,11,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,216220,91275
1329,2020,11,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,350570,74444
1330,2020,11,0,0,Unidentified_Sources,Bangalore,0.0,0.0,9892,2286
1331,2020,11,0,0,Unidentified_Sources,Chennai,0.0,0.0,26182,6950
1332,2020,11,0,0,Unidentified_Sources,Dehradun,0.0,0.0,19336,3484
1333,2020,11,0,0,Unidentified_Sources,Indore,0.0,0.0,34192,10287
1334,2020,11,0,0,Unidentified_Sources,Pune,0.0,0.0,33268,5897
1335,2020,11,0,1,Came_From_Google,Bangalore,123589.0,76213.0,39677,29688
1336,2020,11,0,1,Came_From_Google,Chennai,459962.0,264163.0,151561,119696
1337,2020,11,0,1,Came_From_Google,Dehradun,137395.0,84088.0,40105,27524
1338,2020,11,0,1,Came_From_Google,Indore,887789.0,522608.0,349011,234795
1339,2020,11,0,1,Came_From_Google,Pune,360624.0,221893.0,119251,81141
1340,2020,11,0,1,Landed_on_the_page_Directly,Bangalore,452117.0,191110.0,90028,47558
1341,2020,11,0,1,Landed_on_the_page_Directly,Chennai,1566157.0,681451.0,163980,85297
1342,2020,11,0,1,Landed_on_the_page_Directly,Dehradun,640724.0,171889.0,50521,26416
1343,2020,11,0,1,Landed_on_the_page_Directly,Indore,1878019.0,565053.0,318827,200767
1344,2020,11,0,1,Landed_on_the_page_Directly,Pune,6851863.0,3132404.0,726631,396730
1345,2020,11,0,1,Unidentified_Sources,Bangalore,43981.0,19956.0,7033,2585
1346,2020,11,0,1,Unidentified_Sources,Chennai,173406.0,84556.0,33565,16209
1347,2020,11,0,1,Unidentified_Sources,Dehradun,64296.0,35877.0,10451,4734
1348,2020,11,0,1,Unidentified_Sources,Indore,360851.0,153563.0,90848,58995
1349,2020,11,0,1,Unidentified_Sources,Pune,266013.0,113173.0,42376,15894
1350,2020,11,1,0,Came_From_Google,Bangalore,0.0,0.0,23809,8879
1351,2020,11,1,0,Came_From_Google,Chennai,0.0,0.0,60238,20299
1352,2020,11,1,0,Came_From_Google,Dehradun,0.0,0.0,24808,9606
1353,2020,11,1,0,Came_From_Google,Indore,0.0,0.0,95340,27136
1354,2020,11,1,0,Came_From_Google,Pune,0.0,0.0,61475,12245
1355,2020,11,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,82272,23888
1356,2020,11,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,160791,39020
1357,2020,11,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,100520,19124
1358,2020,11,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,270875,60175
1359,2020,11,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,307491,44985
1360,2020,11,1,0,Unidentified_Sources,Bangalore,0.0,0.0,9862,2005
1361,2020,11,1,0,Unidentified_Sources,Chennai,0.0,0.0,19118,3145
1362,2020,11,1,0,Unidentified_Sources,Dehradun,0.0,0.0,13843,2076
1363,2020,11,1,0,Unidentified_Sources,Indore,0.0,0.0,39665,5013
1364,2020,11,1,0,Unidentified_Sources,Pune,0.0,0.0,28450,3363
1365,2020,11,1,1,Came_From_Google,Bangalore,129229.0,62634.0,23953,16485
1366,2020,11,1,1,Came_From_Google,Chennai,434135.0,227895.0,109601,79263
1367,2020,11,1,1,Came_From_Google,Dehradun,165906.0,82373.0,34235,21937
1368,2020,11,1,1,Came_From_Google,Indore,1159779.0,644903.0,404302,232425
1369,2020,11,1,1,Came_From_Google,Pune,327302.0,166101.0,64021,38580
1370,2020,11,1,1,Landed_on_the_page_Directly,Bangalore,478906.0,170216.0,75108,33757
1371,2020,11,1,1,Landed_on_the_page_Directly,Chennai,1112255.0,431755.0,226149,95118
1372,2020,11,1,1,Landed_on_the_page_Directly,Dehradun,729284.0,191425.0,63085,23784
1373,2020,11,1,1,Landed_on_the_page_Directly,Indore,3081765.0,1293349.0,792634,218329
1374,2020,11,1,1,Landed_on_the_page_Directly,Pune,3919779.0,711099.0,374470,137391
1375,2020,11,1,1,Unidentified_Sources,Bangalore,74038.0,29707.0,8269,3341
1376,2020,11,1,1,Unidentified_Sources,Chennai,182596.0,88521.0,28713,11000
1377,2020,11,1,1,Unidentified_Sources,Dehradun,66979.0,38129.0,8627,3817
1378,2020,11,1,1,Unidentified_Sources,Indore,659788.0,246577.0,113439,40268
1379,2020,11,1,1,Unidentified_Sources,Pune,338873.0,125271.0,42027,15368
1380,2020,12,0,0,Came_From_Google,Bangalore,0.0,0.0,35026,11183
1381,2020,12,0,0,Came_From_Google,Chennai,0.0,0.0,92340,39520
1382,2020,12,0,0,Came_From_Google,Dehradun,0.0,0.0,38817,17429
1383,2020,12,0,0,Came_From_Google,Indore,0.0,0.0,121227,45917
1384,2020,12,0,0,Came_From_Google,Pune,0.0,0.0,95535,21913
1385,2020,12,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,73092,19105
1386,2020,12,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,154027,59809
1387,2020,12,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,109722,33111
1388,2020,12,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,202035,88624
1389,2020,12,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,333539,70535
1390,2020,12,0,0,Unidentified_Sources,Bangalore,0.0,0.0,8495,1695
1391,2020,12,0,0,Unidentified_Sources,Chennai,0.0,0.0,23444,5997
1392,2020,12,0,0,Unidentified_Sources,Dehradun,0.0,0.0,18758,3538
1393,2020,12,0,0,Unidentified_Sources,Indore,0.0,0.0,30241,10422
1394,2020,12,0,0,Unidentified_Sources,Pune,0.0,0.0,35130,5266
1395,2020,12,0,1,Came_From_Google,Bangalore,114099.0,70011.0,35657,26497
1396,2020,12,0,1,Came_From_Google,Chennai,412412.0,230303.0,133215,104268
1397,2020,12,0,1,Came_From_Google,Dehradun,141409.0,86114.0,43654,30962
1398,2020,12,0,1,Came_From_Google,Indore,847851.0,497759.0,318032,210076
1399,2020,12,0,1,Came_From_Google,Pune,359278.0,211944.0,114111,78249
1400,2020,12,0,1,Landed_on_the_page_Directly,Bangalore,542616.0,284784.0,78186,42144
1401,2020,12,0,1,Landed_on_the_page_Directly,Chennai,1363960.0,668260.0,149683,71907
1402,2020,12,0,1,Landed_on_the_page_Directly,Dehradun,570608.0,150960.0,53077,28361
1403,2020,12,0,1,Landed_on_the_page_Directly,Indore,1368953.0,601994.0,357271,246174
1404,2020,12,0,1,Landed_on_the_page_Directly,Pune,3859346.0,1149868.0,430074,244278
1405,2020,12,0,1,Unidentified_Sources,Bangalore,37253.0,17410.0,6715,2497
1406,2020,12,0,1,Unidentified_Sources,Chennai,169691.0,78925.0,33584,14553
1407,2020,12,0,1,Unidentified_Sources,Dehradun,84980.0,35987.0,13333,5326
1408,2020,12,0,1,Unidentified_Sources,Indore,322489.0,153733.0,89456,70287
1409,2020,12,0,1,Unidentified_Sources,Pune,238426.0,97056.0,53291,16562
1410,2020,12,1,0,Came_From_Google,Bangalore,0.0,0.0,8756,2806
1411,2020,12,1,0,Came_From_Google,Chennai,0.0,0.0,32298,10381
1412,2020,12,1,0,Came_From_Google,Dehradun,0.0,0.0,12374,4120
1413,2020,12,1,0,Came_From_Google,Indore,0.0,0.0,68059,18686
1414,2020,12,1,0,Came_From_Google,Pune,0.0,0.0,38033,6248
1415,2020,12,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,46171,8468
1416,2020,12,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,122142,23903
1417,2020,12,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,68227,7564
1418,2020,12,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,242985,46956
1419,2020,12,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,262877,27559
1420,2020,12,1,0,Unidentified_Sources,Bangalore,0.0,0.0,7222,1102
1421,2020,12,1,0,Unidentified_Sources,Chennai,0.0,0.0,15587,2041
1422,2020,12,1,0,Unidentified_Sources,Dehradun,0.0,0.0,10240,860
1423,2020,12,1,0,Unidentified_Sources,Indore,0.0,0.0,28189,3642
1424,2020,12,1,0,Unidentified_Sources,Pune,0.0,0.0,29119,2809
1425,2020,12,1,1,Came_From_Google,Bangalore,69008.0,27482.0,10037,6176
1426,2020,12,1,1,Came_From_Google,Chennai,282575.0,125348.0,57520,39735
1427,2020,12,1,1,Came_From_Google,Dehradun,106503.0,42657.0,19281,11851
1428,2020,12,1,1,Came_From_Google,Indore,874324.0,459912.0,289816,165132
1429,2020,12,1,1,Came_From_Google,Pune,262029.0,119860.0,50606,27908
1430,2020,12,1,1,Landed_on_the_page_Directly,Bangalore,485278.0,133259.0,48491,15694
1431,2020,12,1,1,Landed_on_the_page_Directly,Chennai,2870002.0,350547.0,190604,65505
1432,2020,12,1,1,Landed_on_the_page_Directly,Dehradun,431752.0,83150.0,36960,9601
1433,2020,12,1,1,Landed_on_the_page_Directly,Indore,2382456.0,1271657.0,894839,199937
1434,2020,12,1,1,Landed_on_the_page_Directly,Pune,3922145.0,551963.0,355614,108739
1435,2020,12,1,1,Unidentified_Sources,Bangalore,66917.0,23132.0,6618,2368
1436,2020,12,1,1,Unidentified_Sources,Chennai,117097.0,58525.0,24731,8278
1437,2020,12,1,1,Unidentified_Sources,Dehradun,46111.0,25422.0,5697,1619
1438,2020,12,1,1,Unidentified_Sources,Indore,466715.0,207872.0,107705,30563
1439,2020,12,1,1,Unidentified_Sources,Pune,510775.0,101910.0,47924,17134
1440,2021,1,0,0,Came_From_Google,Bangalore,0.0,0.0,33812,13808
1441,2021,1,0,0,Came_From_Google,Chennai,0.0,0.0,93522,41016
1442,2021,1,0,0,Came_From_Google,Dehradun,0.0,0.0,39599,18461
1443,2021,1,0,0,Came_From_Google,Indore,0.0,0.0,128269,49042
1444,2021,1,0,0,Came_From_Google,Pune,0.0,0.0,86085,21931
1445,2021,1,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,67686,22026
1446,2021,1,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,153526,62403
1447,2021,1,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,111270,36729
1448,2021,1,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,204652,91492
1449,2021,1,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,281644,75391
1450,2021,1,0,0,Unidentified_Sources,Bangalore,0.0,0.0,8050,1870
1451,2021,1,0,0,Unidentified_Sources,Chennai,0.0,0.0,23544,6311
1452,2021,1,0,0,Unidentified_Sources,Dehradun,0.0,0.0,17451,3823
1453,2021,1,0,0,Unidentified_Sources,Indore,0.0,0.0,33403,9767
1454,2021,1,0,0,Unidentified_Sources,Pune,0.0,0.0,28023,5738
1455,2021,1,0,1,Came_From_Google,Bangalore,117926.0,70266.0,41101,31446
1456,2021,1,0,1,Came_From_Google,Chennai,416780.0,227238.0,134737,105122
1457,2021,1,0,1,Came_From_Google,Dehradun,144403.0,86545.0,46104,32686
1458,2021,1,0,1,Came_From_Google,Indore,909601.0,532286.0,365364,236097
1459,2021,1,0,1,Came_From_Google,Pune,356323.0,201898.0,106733,74331
1460,2021,1,0,1,Landed_on_the_page_Directly,Bangalore,370302.0,145783.0,77842,47218
1461,2021,1,0,1,Landed_on_the_page_Directly,Chennai,914440.0,363306.0,150176,80392
1462,2021,1,0,1,Landed_on_the_page_Directly,Dehradun,551952.0,158378.0,59978,33742
1463,2021,1,0,1,Landed_on_the_page_Directly,Indore,1264449.0,545643.0,356999,208409
1464,2021,1,0,1,Landed_on_the_page_Directly,Pune,3348844.0,859400.0,413561,235415
1465,2021,1,0,1,Unidentified_Sources,Bangalore,37822.0,16672.0,7247,2916
1466,2021,1,0,1,Unidentified_Sources,Chennai,156595.0,73769.0,33117,15267
1467,2021,1,0,1,Unidentified_Sources,Dehradun,80764.0,34515.0,11665,5629
1468,2021,1,0,1,Unidentified_Sources,Indore,310723.0,138400.0,87525,52747
1469,2021,1,0,1,Unidentified_Sources,Pune,219647.0,79486.0,41766,18438
1470,2021,1,1,0,Came_From_Google,Bangalore,0.0,0.0,8141,3131
1471,2021,1,1,0,Came_From_Google,Chennai,0.0,0.0,28703,9842
1472,2021,1,1,0,Came_From_Google,Dehradun,0.0,0.0,10515,3664
1473,2021,1,1,0,Came_From_Google,Indore,0.0,0.0,67541,18498
1474,2021,1,1,0,Came_From_Google,Pune,0.0,0.0,31303,4988
1475,2021,1,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,40444,7969
1476,2021,1,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,107469,21648
1477,2021,1,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,63181,7448
1478,2021,1,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,245988,46071
1479,2021,1,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,232330,25595
1480,2021,1,1,0,Unidentified_Sources,Bangalore,0.0,0.0,6711,1040
1481,2021,1,1,0,Unidentified_Sources,Chennai,0.0,0.0,14625,1893
1482,2021,1,1,0,Unidentified_Sources,Dehradun,0.0,0.0,8901,766
1483,2021,1,1,0,Unidentified_Sources,Indore,0.0,0.0,27330,3120
1484,2021,1,1,0,Unidentified_Sources,Pune,0.0,0.0,30289,3310
1485,2021,1,1,1,Came_From_Google,Bangalore,71083.0,26787.0,9825,6876
1486,2021,1,1,1,Came_From_Google,Chennai,271924.0,113703.0,50154,36784
1487,2021,1,1,1,Came_From_Google,Dehradun,107034.0,39156.0,15603,10058
1488,2021,1,1,1,Came_From_Google,Indore,888428.0,453896.0,280607,164047
1489,2021,1,1,1,Came_From_Google,Pune,245411.0,100038.0,39140,22450
1490,2021,1,1,1,Landed_on_the_page_Directly,Bangalore,323529.0,72203.0,36655,13004
1491,2021,1,1,1,Landed_on_the_page_Directly,Chennai,634435.0,242241.0,162369,58461
1492,2021,1,1,1,Landed_on_the_page_Directly,Dehradun,268086.0,70038.0,34842,10282
1493,2021,1,1,1,Landed_on_the_page_Directly,Indore,2406885.0,1276519.0,970455,209864
1494,2021,1,1,1,Landed_on_the_page_Directly,Pune,2387859.0,477208.0,350273,110647
1495,2021,1,1,1,Unidentified_Sources,Bangalore,53487.0,17523.0,6330,2346
1496,2021,1,1,1,Unidentified_Sources,Chennai,108920.0,51971.0,22823,7521
1497,2021,1,1,1,Unidentified_Sources,Dehradun,38023.0,23300.0,5134,1573
1498,2021,1,1,1,Unidentified_Sources,Indore,384655.0,180001.0,105177,33876
1499,2021,1,1,1,Unidentified_Sources,Pune,261786.0,98732.0,49429,18593
1500,2021,2,0,0,Came_From_Google,Bangalore,0.0,0.0,28821,12035
1501,2021,2,0,0,Came_From_Google,Chennai,0.0,0.0,79223,35027
1502,2021,2,0,0,Came_From_Google,Dehradun,0.0,0.0,28498,13043
1503,2021,2,0,0,Came_From_Google,Indore,0.0,0.0,107688,42443
1504,2021,2,0,0,Came_From_Google,Pune,0.0,0.0,77451,18435
1505,2021,2,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,61150,19797
1506,2021,2,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,136144,54364
1507,2021,2,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,94963,30394
1508,2021,2,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,184987,81662
1509,2021,2,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,257685,62100
1510,2021,2,0,0,Unidentified_Sources,Bangalore,0.0,0.0,7174,1626
1511,2021,2,0,0,Unidentified_Sources,Chennai,0.0,0.0,19755,5204
1512,2021,2,0,0,Unidentified_Sources,Dehradun,0.0,0.0,13557,2772
1513,2021,2,0,0,Unidentified_Sources,Indore,0.0,0.0,29218,9562
1514,2021,2,0,0,Unidentified_Sources,Pune,0.0,0.0,23318,5051
1515,2021,2,0,1,Came_From_Google,Bangalore,98483.0,56896.0,32426,24263
1516,2021,2,0,1,Came_From_Google,Chennai,358640.0,193468.0,115721,90525
1517,2021,2,0,1,Came_From_Google,Dehradun,116410.0,68032.0,38240,28721
1518,2021,2,0,1,Came_From_Google,Indore,772373.0,446772.0,305879,196944
1519,2021,2,0,1,Came_From_Google,Pune,311531.0,172674.0,89609,61216
1520,2021,2,0,1,Landed_on_the_page_Directly,Bangalore,420104.0,188277.0,83806,49760
1521,2021,2,0,1,Landed_on_the_page_Directly,Chennai,1441355.0,648552.0,153180,68938
1522,2021,2,0,1,Landed_on_the_page_Directly,Dehradun,571259.0,171265.0,84939,46878
1523,2021,2,0,1,Landed_on_the_page_Directly,Indore,1193816.0,478270.0,288461,181615
1524,2021,2,0,1,Landed_on_the_page_Directly,Pune,4072062.0,992789.0,464280,257187
1525,2021,2,0,1,Unidentified_Sources,Bangalore,34099.0,14496.0,6582,2632
1526,2021,2,0,1,Unidentified_Sources,Chennai,133346.0,62952.0,27557,13073
1527,2021,2,0,1,Unidentified_Sources,Dehradun,59922.0,29746.0,9684,4459
1528,2021,2,0,1,Unidentified_Sources,Indore,307418.0,125346.0,78096,50917
1529,2021,2,0,1,Unidentified_Sources,Pune,161926.0,64413.0,32632,15303
1530,2021,2,1,0,Came_From_Google,Bangalore,0.0,0.0,12987,6092
1531,2021,2,1,0,Came_From_Google,Chennai,0.0,0.0,33929,12761
1532,2021,2,1,0,Came_From_Google,Dehradun,0.0,0.0,13265,5863
1533,2021,2,1,0,Came_From_Google,Indore,0.0,0.0,70382,22180
1534,2021,2,1,0,Came_From_Google,Pune,0.0,0.0,40973,9271
1535,2021,2,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,52438,15871
1536,2021,2,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,112432,27086
1537,2021,2,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,72343,13523
1538,2021,2,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,254893,56319
1539,2021,2,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,265115,43147
1540,2021,2,1,0,Unidentified_Sources,Bangalore,0.0,0.0,7218,1350
1541,2021,2,1,0,Unidentified_Sources,Chennai,0.0,0.0,15102,2362
1542,2021,2,1,0,Unidentified_Sources,Dehradun,0.0,0.0,10197,1407
1543,2021,2,1,0,Unidentified_Sources,Indore,0.0,0.0,29048,3940
1544,2021,2,1,0,Unidentified_Sources,Pune,0.0,0.0,30396,4109
1545,2021,2,1,1,Came_From_Google,Bangalore,92932.0,38458.0,13688,11373
1546,2021,2,1,1,Came_From_Google,Chennai,310222.0,135006.0,57647,47394
1547,2021,2,1,1,Came_From_Google,Dehradun,120203.0,45995.0,16537,12886
1548,2021,2,1,1,Came_From_Google,Indore,956885.0,493547.0,305390,175117
1549,2021,2,1,1,Came_From_Google,Pune,298824.0,131625.0,49403,33849
1550,2021,2,1,1,Landed_on_the_page_Directly,Bangalore,421053.0,107988.0,46633,22438
1551,2021,2,1,1,Landed_on_the_page_Directly,Chennai,979176.0,322341.0,166723,73383
1552,2021,2,1,1,Landed_on_the_page_Directly,Dehradun,424124.0,117990.0,40529,18474
1553,2021,2,1,1,Landed_on_the_page_Directly,Indore,2672717.0,1309162.0,901389,214057
1554,2021,2,1,1,Landed_on_the_page_Directly,Pune,1797321.0,607431.0,376315,136479
1555,2021,2,1,1,Unidentified_Sources,Bangalore,71174.0,18844.0,6225,2480
1556,2021,2,1,1,Unidentified_Sources,Chennai,143678.0,60678.0,22691,9526
1557,2021,2,1,1,Unidentified_Sources,Dehradun,48428.0,26342.0,5978,3168
1558,2021,2,1,1,Unidentified_Sources,Indore,591068.0,223383.0,108388,38612
1559,2021,2,1,1,Unidentified_Sources,Pune,274018.0,95996.0,43062,17495
1560,2021,3,0,0,Came_From_Google,Bangalore,0.0,0.0,29428,11903
1561,2021,3,0,0,Came_From_Google,Chennai,0.0,0.0,82212,37119
1562,2021,3,0,0,Came_From_Google,Dehradun,0.0,0.0,23058,10699
1563,2021,3,0,0,Came_From_Google,Indore,0.0,0.0,121908,49266
1564,2021,3,0,0,Came_From_Google,Pune,0.0,0.0,76837,18429
1565,2021,3,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,65590,20108
1566,2021,3,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,141368,57794
1567,2021,3,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,97812,29147
1568,2021,3,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,212624,96225
1569,2021,3,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,289362,63849
1570,2021,3,0,0,Unidentified_Sources,Bangalore,0.0,0.0,7410,1689
1571,2021,3,0,0,Unidentified_Sources,Chennai,0.0,0.0,20564,5448
1572,2021,3,0,0,Unidentified_Sources,Dehradun,0.0,0.0,13953,2657
1573,2021,3,0,0,Unidentified_Sources,Indore,0.0,0.0,34589,8356
1574,2021,3,0,0,Unidentified_Sources,Pune,0.0,0.0,25410,5172
1575,2021,3,0,1,Came_From_Google,Bangalore,96596.0,55442.0,32673,25408
1576,2021,3,0,1,Came_From_Google,Chennai,383071.0,203720.0,123002,97947
1577,2021,3,0,1,Came_From_Google,Dehradun,100228.0,54496.0,28182,21080
1578,2021,3,0,1,Came_From_Google,Indore,831138.0,479376.0,326918,219234
1579,2021,3,0,1,Came_From_Google,Pune,316491.0,176980.0,95597,63793
1580,2021,3,0,1,Landed_on_the_page_Directly,Bangalore,1136869.0,172842.0,114777,69461
1581,2021,3,0,1,Landed_on_the_page_Directly,Chennai,1887708.0,420742.0,184139,80318
1582,2021,3,0,1,Landed_on_the_page_Directly,Dehradun,1087024.0,173614.0,79633,34548
1583,2021,3,0,1,Landed_on_the_page_Directly,Indore,2886513.0,617152.0,413537,202499
1584,2021,3,0,1,Landed_on_the_page_Directly,Pune,8093290.0,1270293.0,652192,353705
1585,2021,3,0,1,Unidentified_Sources,Bangalore,50458.0,14623.0,6635,2731
1586,2021,3,0,1,Unidentified_Sources,Chennai,154183.0,66020.0,28717,13551
1587,2021,3,0,1,Unidentified_Sources,Dehradun,53383.0,29084.0,10107,5137
1588,2021,3,0,1,Unidentified_Sources,Indore,389245.0,135365.0,82818,40094
1589,2021,3,0,1,Unidentified_Sources,Pune,198514.0,73990.0,39114,19867
1590,2021,3,1,0,Came_From_Google,Bangalore,0.0,0.0,20633,9733
1591,2021,3,1,0,Came_From_Google,Chennai,0.0,0.0,49195,19326
1592,2021,3,1,0,Came_From_Google,Dehradun,0.0,0.0,16090,7512
1593,2021,3,1,0,Came_From_Google,Indore,0.0,0.0,94860,35182
1594,2021,3,1,0,Came_From_Google,Pune,0.0,0.0,53532,12901
1595,2021,3,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,70717,24730
1596,2021,3,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,142968,40066
1597,2021,3,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,97708,21734
1598,2021,3,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,358459,98229
1599,2021,3,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,349710,67706
1600,2021,3,1,0,Unidentified_Sources,Bangalore,0.0,0.0,8213,1748
1601,2021,3,1,0,Unidentified_Sources,Chennai,0.0,0.0,18031,3274
1602,2021,3,1,0,Unidentified_Sources,Dehradun,0.0,0.0,12889,2196
1603,2021,3,1,0,Unidentified_Sources,Indore,0.0,0.0,45721,9831
1604,2021,3,1,0,Unidentified_Sources,Pune,0.0,0.0,39595,5856
1605,2021,3,1,1,Came_From_Google,Bangalore,113071.0,49924.0,19978,17430
1606,2021,3,1,1,Came_From_Google,Chennai,415001.0,189449.0,85228,71873
1607,2021,3,1,1,Came_From_Google,Dehradun,127647.0,50813.0,17161,13161
1608,2021,3,1,1,Came_From_Google,Indore,1238699.0,629135.0,380845,241350
1609,2021,3,1,1,Came_From_Google,Pune,349320.0,154745.0,59998,41146
1610,2021,3,1,1,Landed_on_the_page_Directly,Bangalore,439762.0,122028.0,57997,30970
1611,2021,3,1,1,Landed_on_the_page_Directly,Chennai,1029842.0,386467.0,206170,98546
1612,2021,3,1,1,Landed_on_the_page_Directly,Dehradun,447590.0,133132.0,51480,25260
1613,2021,3,1,1,Landed_on_the_page_Directly,Indore,3384923.0,1777646.0,1237278,337055
1614,2021,3,1,1,Landed_on_the_page_Directly,Pune,2253478.0,805218.0,472150,190809
1615,2021,3,1,1,Unidentified_Sources,Bangalore,92526.0,19685.0,6506,2826
1616,2021,3,1,1,Unidentified_Sources,Chennai,163996.0,72432.0,27125,12666
1617,2021,3,1,1,Unidentified_Sources,Dehradun,55373.0,30321.0,7568,4383
1618,2021,3,1,1,Unidentified_Sources,Indore,837019.0,283449.0,134412,52868
1619,2021,3,1,1,Unidentified_Sources,Pune,361096.0,128645.0,57815,23978
1620,2021,4,0,0,Came_From_Google,Bangalore,0.0,0.0,24360,8755
1621,2021,4,0,0,Came_From_Google,Chennai,0.0,0.0,74848,33765
1622,2021,4,0,0,Came_From_Google,Dehradun,0.0,0.0,21052,9870
1623,2021,4,0,0,Came_From_Google,Indore,0.0,0.0,115974,45087
1624,2021,4,0,0,Came_From_Google,Pune,0.0,0.0,80730,20332
1625,2021,4,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,53466,15416
1626,2021,4,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,131758,53713
1627,2021,4,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,86525,26202
1628,2021,4,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,195796,86529
